0.000370,-5.420205,-3.291435,-0.327429,0.923919,1.641184,1.955869,1.986601,1.991391,1.993306,1.993407,1.995804,1.997200,1.998174,1.998682,1.999040,1.999633,1.999634
0.000380,-5.626321,-3.438419,-0.392080,0.894028,1.631217,1.954643,1.986229,1.991152,1.993120,1.993223,1.995688,1.997122,1.998123,1.998645,1.999013,1.999623,1.999624
0.000390,-5.832439,-3.585403,-0.456730,0.864137,1.621249,1.953418,1.985857,1.990912,1.992934,1.993040,1.995571,1.997044,1.998072,1.998609,1.998986,1.999613,1.999614
0.000400,-6.038555,-3.732388,-0.521381,0.834246,1.611282,1.952192,1.985485,1.990673,1.992749,1.992857,1.995454,1.996967,1.998021,1.998572,1.998960,1.999603,1.999604
0.000410,-6.244672,-3.879372,-0.586032,0.804355,1.601315,1.950966,1.985113,1.990434,1.992563,1.992674,1.995338,1.996889,1.997971,1.998535,1.998933,1.999593,1.999594
0.000420,-6.450788,-4.026356,-0.650683,0.774464,1.591348,1.949740,1.984740,1.990195,1.992377,1.992491,1.995221,1.996811,1.997920,1.998499,1.998906,1.999583,1.999584
0.000430,-6.656905,-4.173340,-0.715334,0.744573,1.581381,1.948514,1.984368,1.989956,1.992191,1.992307,1.995105,1.996733,1.997869,1.998462,1.998880,1.999572,1.999573
0.000440,-6.863022,-4.320324,-0.779984,0.714681,1.571414,1.947288,1.983996,1.989717,1.992005,1.992124,1.994988,1.996656,1.997818,1.998425,1.998853,1.999562,1.999563
0.000450,-7.069139,-4.467309,-0.844635,0.684790,1.561446,1.946062,1.983624,1.989478,1.991819,1.991941,1.994872,1.996578,1.997768,1.998389,1.998827,1.999552,1.999553
0.000460,-7.275255,-4.614294,-0.909286,0.654899,1.551479,1.944837,1.983252,1.989238,1.991633,1.991758,1.994755,1.996500,1.997717,1.998352,1.998800,1.999542,1.999543
0.000470,-7.481373,-4.761278,-0.973937,0.625008,1.541512,1.943611,1.982879,1.988999,1.991447,1.991575,1.994639,1.996422,1.997666,1.998316,1.998773,1.999532,1.999533
0.000480,-7.687489,-4.908262,-1.038588,0.595117,1.531545,1.942385,1.982507,1.988760,1.991261,1.991392,1.994522,1.996344,1.997615,1.998279,1.998746,1.999521,1.999523
0.000490,-7.893606,-5.055246,-1.103239,0.565226,1.521578,1.941159,1.982135,1.988521,1.991075,1.991209,1.994406,1.996267,1.997565,1.998242,1.998720,1.999511,1.999512
